Commune
id;Code postal;Commune;Code commune
;45100.0;ORLEANS;234
;45000.0;ORLEANS;234
;45800.0;ST JEAN DE BRAYE;284
;45140.0;ST JEAN DE LA RUELLE;285
;45000.0;ORLEANS;234
;45000.0;ORLEANS;234
;45430.0;CHECY;89
;45160.0;OLIVET;232
;45650.0;SAINT-JEAN-LE-BLANC;286
;45380.0;LA CHAPELLE ST MESMIN;75
;45160.0;OLIVET;232
;45160.0;OLIVET;232
;45140.0;ST JEAN DE LA RUELLE;285
;45140.0;ST JEAN DE LA RUELLE;285
;45160.0;OLIVET;232
;45100.0;ORLEANS;234
;45140.0;INGRE;169
;45160.0;OLIVET;232
;45140.0;BOULAY-LES-BARRES;46
;45160.0;OLIVET;232
;45000.0;ORLEANS;234
;45400.0;FLEURY LES AUBRAIS;147
;45000.0;ORLEANS;234
;45800.0;ST JEAN DE BRAYE;284
;45800.0;ST JEAN DE BRAYE;284
;45000.0;ORLEANS;234
;45160.0;OLIVET;232
;45000.0;ORLEANS;234
;45000.0;ORLEANS;234
;45400.0;FLEURY LES AUBRAIS;147
;45160.0;OLIVET;232
;45800.0;ST JEAN DE BRAYE;284
;45000.0;ORLEANS;234
;45800.0;ST JEAN DE BRAYE;284
;45800.0;ST JEAN DE BRAYE;284
;45800.0;ST JEAN DE BRAYE;284
;45000.0;ORLEANS;234
;45140.0;ST JEAN DE LA RUELLE;285
;45400.0;FLEURY LES AUBRAIS;147
;45000.0;ORLEANS;234
;45140.0;ST JEAN DE LA RUELLE;285
;45000.0;ORLEANS;234
;45770.0;SARAN;302
;45400.0;FLEURY LES AUBRAIS;147
;45000.0;ORLEANS;234
;45000.0;ORLEANS;234
;45000.0;ORLEANS;234
;45160.0;OLIVET;232
;45100.0;ORLEANS;234
;45000.0;ORLEANS;234
;45160.0;OLIVET;232
;45650.0;SAINT-JEAN-LE-BLANC;286
;45000.0;ORLEANS;234
;45000.0;ORLEANS;234
;45770.0;SARAN;302
;45750.0;SAINT-PRYVE-SAINT-MESMIN;298
;45380.0;LA CHAPELLE ST MESMIN;75
;45000.0;ORLEANS;234
;45430.0;CHECY;89
;45000.0;ORLEANS;234
;45750.0;SAINT-PRYVE-SAINT-MESMIN;298
;45800.0;ST JEAN DE BRAYE;284
;45400.0;FLEURY LES AUBRAIS;147
;45160.0;OLIVET;232
;45000.0;ORLEANS;234
;45000.0;ORLEANS;234
;45000.0;ORLEANS;234
;45000.0;ORLEANS;234
;45160.0;OLIVET;232
;45000.0;ORLEANS;234
;45100.0;ORLEANS;234
;45000.0;ORLEANS;234
;45800.0;ST JEAN DE BRAYE;284
;45650.0;SAINT-JEAN-LE-BLANC;286
;45100.0;ORLEANS;234
;45380.0;LA CHAPELLE ST MESMIN;75
;45000.0;ORLEANS;234
;45770.0;SARAN;302
;45000.0;ORLEANS;234
;45650.0;SAINT-JEAN-LE-BLANC;286
;45160.0;OLIVET;232
;45000.0;ORLEANS;234
;45400.0;FLEURY LES AUBRAIS;147
;45800.0;ST JEAN DE BRAYE;284
;45160.0;OLIVET;232
;45100.0;ORLEANS;234
;45100.0;ORLEANS;234
;45770.0;SARAN;302
;45000.0;ORLEANS;234
;45000.0;ORLEANS;234
;45000.0;ORLEANS;234
;45160.0;OLIVET;232
;45000.0;ORLEANS;234
;45000.0;ORLEANS;234
;45430.0;CHECY;89
;45000.0;ORLEANS;234
;45000.0;ORLEANS;234
;45000.0;ORLEANS;234
;45100.0;ORLEANS;234
;45000.0;ORLEANS;234
;45100.0;ORLEANS;234
;45000.0;ORLEANS;234
;45160.0;OLIVET;232
;45650.0;SAINT-JEAN-LE-BLANC;286
;45190.0;BEAUGENCY;28
;45160.0;ARDON;6
;45240.0;LA FERTE SAINT-AUBIN;146
;45170.0;NEUVILLE-AUX-BOIS;224
;45740.0;LAILLY EN VAL;179
;45240.0;LA FERTE SAINT-AUBIN;146
;45170.0;NEUVILLE-AUX-BOIS;224
;45170.0;NEUVILLE-AUX-BOIS;224
;45190.0;BEAUGENCY;28
;45160.0;ARDON;6
;45110.0;CHATEAUNEUF S LOIRE;82
;45110.0;CHATEAUNEUF S LOIRE;82
;45150.0;JARGEAU;173
;45640.0;SANDILLON;300
;45110.0;CHATEAUNEUF S LOIRE;82
;45160.0;ARDON;6
;45240.0;LA FERTE SAINT-AUBIN;146
;45150.0;JARGEAU;173
;45160.0;ARDON;6
;45130.0;MEUNG-SUR-LOIRE;203
;45740.0;LAILLY EN VAL;179
;45110.0;CHATEAUNEUF S LOIRE;82
;45110.0;CHATEAUNEUF S LOIRE;82
;45130.0;MEUNG-SUR-LOIRE;203
;45190.0;BEAUGENCY;28
;45150.0;JARGEAU;173
;45110.0;CHATEAUNEUF S LOIRE;82
;45150.0;JARGEAU;173
;45190.0;BEAUGENCY;28
;45310.0;PATAY;248
;45110.0;CHATEAUNEUF S LOIRE;82
;45160.0;ARDON;6
;45150.0;JARGEAU;173
;45160.0;ARDON;6
;45160.0;ARDON;6
;45200.0;MONTARGIS;208
;45120.0;CHALETTE-SUR-LOING;68
;45200.0;MONTARGIS;208
;45120.0;CHALETTE-SUR-LOING;68
;45200.0;MONTARGIS;208
;45200.0;MONTARGIS;208
;45120.0;CHALETTE-SUR-LOING;68
;45200.0;MONTARGIS;208
;45200.0;MONTARGIS;208
;45200.0;MONTARGIS;208
;45320.0;SAINT-HILAIRE-LES-ANDRESIS;281
;45120.0;CHALETTE-SUR-LOING;68
;45200.0;AMILLY;4
;45200.0;MONTARGIS;208
;45200.0;MONTARGIS;208
;45120.0;CEPOY;61
;45200.0;AMILLY;4
;45200.0;MONTARGIS;208
;45200.0;AMILLY;4
;45200.0;MONTARGIS;208
;45390.0;PUISEAUX;258
;45330.0;LE MALESHERBOIS;191
;45330.0;LE MALESHERBOIS;191
;45300.0;PITHIVIERS;252
;45330.0;LE MALESHERBOIS;191
;45340.0;BEAUNE-LA-ROLANDE;30
;45330.0;LE MALESHERBOIS;191
;45330.0;LE MALESHERBOIS;191
;45300.0;PITHIVIERS;252
;45300.0;PITHIVIERS;252
;45330.0;LE MALESHERBOIS;191
;45500.0;GIEN;155
;45500.0;GIEN;155
;45600.0;SULLY-SUR-LOIRE;315
;45500.0;GIEN;155
;45500.0;GIEN;155
;45600.0;SULLY-SUR-LOIRE;315
;45600.0;SULLY-SUR-LOIRE;315
;45500.0;GIEN;155
;45250.0;BRIARE;53
;45500.0;GIEN;155
;46000.0;CAHORS;42
;47520.0;LE PASSAGE;201
;47000.0;AGEN;1
;47000.0;AGEN;1
;47000.0;AGEN;1
;47390.0;LAYRAC;145
;47000.0;AGEN;1
;47000.0;AGEN;1
;47000.0;AGEN;1
;47000.0;AGEN;1
;47240.0;LAFOX;128
;47000.0;AGEN;1
;47700.0;CASTELJALOUX;52
;47000.0;AGEN;1
;47000.0;AGEN;1
;47000.0;AGEN;1
;47000.0;AGEN;1
;47240.0;LAFOX;128
;47000.0;AGEN;1
;47520.0;LE PASSAGE;201
;47000.0;AGEN;1
;47000.0;AGEN;1
;47390.0;LAYRAC;145
;47000.0;AGEN;1
;47000.0;AGEN;1
;47520.0;LE PASSAGE;201
;47000.0;AGEN;1
;47000.0;AGEN;1
;47000.0;AGEN;1
;47000.0;AGEN;1
;47000.0;AGEN;1
;47000.0;AGEN;1
;47550.0;BOE;31
;47520.0;LE PASSAGE;201
;47450.0;COLAYRAC ST CIRQ;69
;47000.0;AGEN;1
;47000.0;AGEN;1
;47000.0;AGEN;1
;47390.0;LAYRAC;145
;47240.0;LAFOX;128
;47600.0;NERAC;195
;47190.0;AIGUILLON;4
;47190.0;AIGUILLON;4
;47000.0;AGEN;1
;47700.0;CASTELJALOUX;52
;47520.0;LE PASSAGE;201
;47000.0;AGEN;1
;47000.0;AGEN;1
;47000.0;AGEN;1
;47000.0;AGEN;1
;47000.0;AGEN;1
;47200.0;MARMANDE;157
;47400.0;TONNEINS;310
;47400.0;TONNEINS;310
;47200.0;MARMANDE;157
;47200.0;MARMANDE;157
;47400.0;TONNEINS;310
;47200.0;MARMANDE;157
;47200.0;MARMANDE;157
;47200.0;MARMANDE;157
;47200.0;MARMANDE;157
;47200.0;MARMANDE;157
;47200.0;MARMANDE;157
;47300.0;VILLENEUVE SUR LOT;323
;47210.0;VILLEREAL;324
;47500.0;FUMEL;106
;47300.0;VILLENEUVE SUR LOT;323
;47150.0;MONFLANQUIN;175
;47210.0;VILLEREAL;324
;47290.0;CASTELNAUD DE GRATECAMBE;55
;47300.0;VILLENEUVE SUR LOT;323
;47210.0;VILLEREAL;324
;47150.0;MONFLANQUIN;175
;47150.0;MONFLANQUIN;175
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;47300.0;VILLENEUVE SUR LOT;323
;48000.0;MENDE;95
;48300.0;LANGOGNE;80
;48150.0;MEYRUEIS;96
;48000.0;MENDE;95
;48100.0;MARVEJOLS;92
;48190.0;MONT LOZERE ET GOULET;27
;48100.0;MARVEJOLS;92
;48000.0;MENDE;95
;48100.0;MARVEJOLS;92
;48100.0;MARVEJOLS;92
;48000.0;MENDE;95
;48000.0;MENDE;95
;48000.0;MENDE;95
;48000.0;MENDE;95
;48800.0;VILLEFORT;198
;48100.0;MARVEJOLS;92
;48100.0;MARVEJOLS;92
;48100.0;MARVEJOLS;92
;48000.0;MENDE;95
;48300.0;LANGOGNE;80
;48000.0;MENDE;95
;48130.0;PEYRE EN AUBRAC;9
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49130.0;LES PONTS DE CE;246
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49125.0;TIERCE;347
;49124.0;SAINT-BARTHELEMY-D ANJOU;267
;49610.0;MURS-ERIGNE;223
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49800.0;TRELAZE;353
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49130.0;STE GEMMES SUR LOIRE;278
;49000.0;ANGERS;7
;49130.0;LES PONTS DE CE;246
;49130.0;STE GEMMES SUR LOIRE;278
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49125.0;CHEFFES;90
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49610.0;MURS-ERIGNE;223
;49124.0;SAINT-BARTHELEMY-D ANJOU;267
;49000.0;ANGERS;7
;49130.0;STE GEMMES SUR LOIRE;278
;49000.0;ANGERS;7
;49125.0;TIERCE;347
;49130.0;LES PONTS DE CE;246
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49610.0;MURS-ERIGNE;223
;49100.0;ANGERS;7
;49130.0;LES PONTS DE CE;246
;49000.0;ANGERS;7
;49480.0;VERRIERES-EN-ANJOU;323
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49480.0;VERRIERES-EN-ANJOU;323
;49130.0;LES PONTS DE CE;246
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49125.0;TIERCE;347
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49112.0;VERRIERES-EN-ANJOU;323
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49610.0;MURS-ERIGNE;223
;49100.0;ANGERS;7
;49140.0;RIVES-DU-LOIR-EN-ANJOU;377
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49800.0;TRELAZE;353
;49124.0;SAINT-BARTHELEMY-D ANJOU;267
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49124.0;SAINT-BARTHELEMY-D ANJOU;267
;49610.0;MURS-ERIGNE;223
;49000.0;ANGERS;7
;49320.0;BRISSAC LOIRE AUBANCE;50
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49240.0;AVRILLE;15
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49240.0;AVRILLE;15
;49100.0;ANGERS;7
;49240.0;AVRILLE;15
;49100.0;ANGERS;7
;49240.0;AVRILLE;15
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49170.0;SAINT-GEORGES-SUR-LOIRE;283
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49240.0;AVRILLE;15
;49080.0;BOUCHEMAINE;35
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49080.0;BOUCHEMAINE;35
;49240.0;AVRILLE;15
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49000.0;ANGERS;7
;49460.0;MONTREUIL-JUIGNE;214
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49320.0;BRISSAC LOIRE AUBANCE;50
;49240.0;AVRILLE;15
;49460.0;MONTREUIL-JUIGNE;214
;49240.0;AVRILLE;15
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49240.0;AVRILLE;15
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49240.0;AVRILLE;15
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49240.0;AVRILLE;15
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49240.0;AVRILLE;15
;49100.0;ANGERS;7
;49100.0;ANGERS;7
;49000.0;ANGERS;7
;49240.0;AVRILLE;15
;49000.0;ANGERS;7
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49120.0;CHEMILLE-EN-ANJOU;92
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49340.0;TREMENTINES;355
;49450.0;BEAUPREAU-EN-MAUGES;23
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49120.0;CHEMILLE-EN-ANJOU;92
;49600.0;BEAUPREAU-EN-MAUGES;23
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49600.0;BEAUPREAU-EN-MAUGES;23
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49280.0;LA TESSOUALLE;343
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49300.0;CHOLET;99
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49590.0;FONTEVRAUD L ABBAYE;140
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49400.0;SAUMUR;328
;49630.0;MAZE-MILON;194
;49500.0;SEGRE-EN-ANJOU BLEU;331
;49500.0;SEGRE-EN-ANJOU BLEU;331
;49500.0;SEGRE-EN-ANJOU BLEU;331
;49500.0;SEGRE-EN-ANJOU BLEU;331
;49500.0;SEGRE-EN-ANJOU BLEU;331
;49500.0;SEGRE-EN-ANJOU BLEU;331
;49500.0;SEGRE-EN-ANJOU BLEU;331
;50180.0;AGNEAUX;2
;50180.0;AGNEAUX;2
;50000.0;SAINT-LO;502
;50000.0;SAINT-LO;502
;50000.0;SAINT-LO;502
;50180.0;AGNEAUX;2
;50680.0;MOON-SUR-ELLE;356
;50000.0;SAINT-LO;502
;50000.0;SAINT-LO;502
;50000.0;SAINT-LO;502
;50000.0;SAINT-LO;502
;50000.0;SAINT-LO;502
;50000.0;SAINT-LO;502
;50500.0;CARENTAN LES MARAIS;99
;50000.0;SAINT-LO;502
;50000.0;SAINT-LO;502
;50000.0;SAINT-LO;502
;50000.0;SAINT-LO;502
;50000.0;SAINT-LO;502
;50000.0;SAINT-LO;502
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50300.0;AVRANCHES;25
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50600.0;GRANDPARIGNY;391
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50350.0;DONVILLE-LES-BAINS;165
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50600.0;SAINT-HILAIRE-DU-HARCOUET;484
;50350.0;DONVILLE-LES-BAINS;165
;50350.0;DONVILLE-LES-BAINS;165
;50300.0;AVRANCHES;25
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50300.0;AVRANCHES;25
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50350.0;DONVILLE-LES-BAINS;165
;50370.0;BRECEY;74
;50400.0;GRANVILLE;218
;50300.0;AVRANCHES;25
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50600.0;SAINT-HILAIRE-DU-HARCOUET;484
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50610.0;JULLOUVILLE;66
;50400.0;GRANVILLE;218
;50400.0;GRANVILLE;218
;50350.0;DONVILLE-LES-BAINS;165
;50170.0;PONTORSON;410
;50610.0;JULLOUVILLE;66
;50400.0;GRANVILLE;218
;50100.0;CHERBOURG-EN-COTENTIN;129
;50470.0;CHERBOURG-EN-COTENTIN;129
;50100.0;CHERBOURG-EN-COTENTIN;129
;50470.0;CHERBOURG-EN-COTENTIN;129
;50100.0;CHERBOURG-EN-COTENTIN;129
;50100.0;CHERBOURG-EN-COTENTIN;129
;50110.0;CHERBOURG-EN-COTENTIN;129
;50100.0;CHERBOURG-EN-COTENTIN;129
;50110.0;CHERBOURG-EN-COTENTIN;129
;50100.0;CHERBOURG-EN-COTENTIN;129
;50110.0;CHERBOURG-EN-COTENTIN;129
;50100.0;CHERBOURG-EN-COTENTIN;129
;50130.0;CHERBOURG-EN-COTENTIN;129
;50100.0;CHERBOURG-EN-COTENTIN;129
;50130.0;CHERBOURG-EN-COTENTIN;129
;50100.0;CHERBOURG-EN-COTENTIN;129
;50100.0;CHERBOURG-EN-COTENTIN;129
;50110.0;CHERBOURG-EN-COTENTIN;129
;50100.0;CHERBOURG-EN-COTENTIN;129
;50130.0;CHERBOURG-EN-COTENTIN;129
;50100.0;CHERBOURG-EN-COTENTIN;129
;50120.0;CHERBOURG-EN-COTENTIN;129
;50100.0;CHERBOURG-EN-COTENTIN;129
;50130.0;CHERBOURG-EN-COTENTIN;129
;50120.0;CHERBOURG-EN-COTENTIN;129
;50100.0;CHERBOURG-EN-COTENTIN;129
;50200.0;COUTANCES;147
;50200.0;COUTANCES;147
;50430.0;SAINT-GERMAIN-SUR-AY;481
;50450.0;GAVRAY-SUR-SIENNE;197
;50200.0;COUTANCES;147
;50560.0;GOUVILLE-SUR-MER;215
;50200.0;COUTANCES;147
;50230.0;AGON-COUTAINVILLE;3
;50200.0;COUTANCES;147
;50770.0;PIROU;403
;50200.0;COUTANCES;147
;50190.0;PERIERS;394
;50770.0;PIROU;403
;50430.0;LESSAY;267
;50200.0;COUTANCES;147
;50770.0;PIROU;403
;50200.0;COUTANCES;147
;50200.0;COUTANCES;147
;50200.0;COUTANCES;147
;50200.0;COUTANCES;147
;50200.0;COUTANCES;147
;50250.0;LA HAYE;236
;50270.0;BARNEVILLE-CARTERET;31
;50270.0;BARNEVILLE-CARTERET;31
;50550.0;SAINT-VAAST-LA-HOUGUE;562
;50270.0;BARNEVILLE-CARTERET;31
;50270.0;BARNEVILLE-CARTERET;31
;50270.0;BARNEVILLE-CARTERET;31
;50270.0;BARNEVILLE-CARTERET;31
;50270.0;BARNEVILLE-CARTERET;31
;50270.0;BAUBIGNY;33
;50270.0;BARNEVILLE-CARTERET;31
;50270.0;BARNEVILLE-CARTERET;31
;50270.0;BARNEVILLE-CARTERET;31
;50700.0;VALOGNES;615
;50700.0;VALOGNES;615
;50580.0;PORT-BAIL-SUR-MER;412
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51470.0;SAINT-MEMMIE;506
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51470.0;SAINT-MEMMIE;506
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51470.0;SAINT-MEMMIE;506
;51000.0;CHALONS EN CHAMPAGNE;108
;51000.0;CHALONS EN CHAMPAGNE;108
;51800.0;SAINTE MENEHOULD;507
;51300.0;BLACY;65
;51300.0;VITRY LE FRANCOIS;649
;51300.0;VITRY LE FRANCOIS;649
;51300.0;VITRY LE FRANCOIS;649
;51300.0;VITRY LE FRANCOIS;649
;51300.0;VITRY LE FRANCOIS;649
;51300.0;FRIGNICOURT;262
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51700.0;DORMANS;217
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51530.0;VINAY;643
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51530.0;CRAMANT;196
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51200.0;EPERNAY;230
;51190.0;AVIZE;29
;51200.0;EPERNAY;230
;51700.0;MAREUIL-LE-PORT;346
;51100.0;REIMS;454
;51100.0;REIMS;454
;51100.0;REIMS;454
;51430.0;TINQUEUX;573
;51100.0;REIMS;454
;51530.0;DIZY;210
;51430.0;TINQUEUX;573
;51100.0;REIMS;454
;51160.0;AY-CHAMPAGNE;30
;51100.0;REIMS;454
;51100.0;REIMS;454
;51100.0;REIMS;454
;51100.0;REIMS;454
;51100.0;REIMS;454
;51100.0;REIMS;454
;51100.0;REIMS;454
;51100.0;REIMS;454
;51100.0;REIMS;454
;51100.0;REIMS;454
;51100.0;REIMS;454
;51350.0;CORMONTREUIL;172
;51100.0;REIMS;454
;51370.0;SAINT BRICE COURCELLES;474
;51430.0;TINQUEUX;573
;51160.0;AY-CHAMPAGNE;30
;51100.0;REIMS;454
;51100.0;REIMS;454
;51100.0;REIMS;454
;51500.0;CHIGNY-LES-ROSES;152
;51500.0;SILLERY;536
;51450.0;BETHENY;55
;51100.0;REIMS;454
