Vente
id;Date mutation;Valeur fonciere
;2020-03-16 00:00:00;353000
;2020-03-12 00:00:00;77020
;2020-03-02 00:00:00;112200
;2020-02-26 00:00:00;327000
;2020-03-16 00:00:00;119550
;2020-03-11 00:00:00;148500
;2020-02-27 00:00:00;485000
;2020-03-31 00:00:00;78000
;2020-03-16 00:00:00;657000
;2020-03-06 00:00:00;187000
;2020-03-26 00:00:00;141000
;2020-03-31 00:00:00;250693
;2020-03-13 00:00:00;355730
;2020-03-16 00:00:00;900000
;2020-03-16 00:00:00;122000
;2020-03-20 00:00:00;404070
;2020-03-23 00:00:00;304015
;2020-03-17 00:00:00;208000
;2020-02-21 00:00:00;480000
;2020-03-27 00:00:00;170500
;2020-04-06 00:00:00;253000
;2020-04-10 00:00:00;289150
;2020-04-09 00:00:00;74300
;2020-04-10 00:00:00;275150
;2020-04-29 00:00:00;230549
;2020-05-12 00:00:00;307500
;2020-04-23 00:00:00;550000
;2020-05-12 00:00:00;148000
;2020-04-22 00:00:00;199990
;2020-05-05 00:00:00;113000
;2020-05-13 00:00:00;209000
;2020-05-07 00:00:00;302000
;2020-05-18 00:00:00;289000
;2020-05-19 00:00:00;188000
;2020-05-19 00:00:00;51500
;2020-05-12 00:00:00;149570
;2020-05-13 00:00:00;202000
;2020-05-25 00:00:00;309000
;2020-05-15 00:00:00;395000
;2020-05-14 00:00:00;94000
;2020-05-25 00:00:00;660000
;2020-05-26 00:00:00;96500
;2020-05-18 00:00:00;136205
;2020-05-18 00:00:00;158000
;2020-05-15 00:00:00;305343,5
;2020-05-20 00:00:00;180740
;2020-05-20 00:00:00;213000
;2020-05-20 00:00:00;144000
;2020-05-20 00:00:00;505000
;2020-05-28 00:00:00;83000
;2020-05-29 00:00:00;563000
;2020-05-19 00:00:00;363000
;2020-05-20 00:00:00;350710
;2020-06-08 00:00:00;394000
;2020-05-28 00:00:00;288000
;2020-05-26 00:00:00;71000
;2020-05-27 00:00:00;138000
;2020-06-05 00:00:00;142400
;2020-05-15 00:00:00;159500
;2020-05-14 00:00:00;89000
;2020-05-28 00:00:00;165000
;2020-06-12 00:00:00;339000
;2020-06-02 00:00:00;350000
;2020-06-04 00:00:00;48600
;2020-05-26 00:00:00;197000
;2020-06-02 00:00:00;114000
;2020-05-18 00:00:00;48000
;2020-05-26 00:00:00;232800
;2020-06-10 00:00:00;219400
;2020-06-10 00:00:00;342500
;2020-06-09 00:00:00;196000
;2020-06-04 00:00:00;119000
;2020-06-02 00:00:00;110000
;2020-06-08 00:00:00;105000
;2020-06-04 00:00:00;130000
;2020-06-15 00:00:00;132480
;2020-05-28 00:00:00;136000
;2020-06-12 00:00:00;314000
;2020-05-25 00:00:00;575000
;2020-05-28 00:00:00;127500
;2020-06-10 00:00:00;133000
;2020-05-27 00:00:00;349200
;2020-06-02 00:00:00;129000
;2020-06-02 00:00:00;123500
;2020-06-15 00:00:00;233000
;2020-06-08 00:00:00;183950
;2020-06-02 00:00:00;464500
;2020-06-05 00:00:00;293000
;2020-06-01 00:00:00;118000
;2020-06-23 00:00:00;102000
;2020-06-12 00:00:00;1100000
;2020-06-17 00:00:00;81000
;2020-05-25 00:00:00;163000
;2020-06-09 00:00:00;295000
;2020-06-02 00:00:00;1000000
;2020-06-03 00:00:00;175000
;2020-06-10 00:00:00;365000
;2020-06-08 00:00:00;179000
;2020-06-09 00:00:00;129600
;2020-06-04 00:00:00;127000
;2020-06-12 00:00:00;153000
;2020-05-29 00:00:00;317000
;2020-06-15 00:00:00;225000
;2020-06-23 00:00:00;230000
;2020-06-22 00:00:00;145750
;2020-06-09 00:00:00;95000
;2020-06-10 00:00:00;65500
;2020-06-15 00:00:00;184414
;2020-06-16 00:00:00;245000
;2020-06-22 00:00:00;205358
;2020-06-05 00:00:00;390000
;2020-06-12 00:00:00;229000
;2020-06-23 00:00:00;96000
;2020-06-25 00:00:00;205000
;2020-06-18 00:00:00;383000
;2020-06-15 00:00:00;259000
;2020-06-25 00:00:00;235000
;2020-06-26 00:00:00;112000
;2020-06-23 00:00:00;285000
;2020-06-05 00:00:00;137000
;2020-06-25 00:00:00;335000
;2020-06-12 00:00:00;240550
;2020-06-25 00:00:00;29500
;2020-06-17 00:00:00;140000
;2020-06-25 00:00:00;190000
;2020-06-18 00:00:00;123000
;2020-06-29 00:00:00;99551
;2020-06-23 00:00:00;150000
;2020-06-26 00:00:00;132000
;2020-06-29 00:00:00;80000
;2020-06-23 00:00:00;348345
;2020-06-24 00:00:00;215000
;2020-06-23 00:00:00;98000
;2020-06-25 00:00:00;218000
;2020-06-29 00:00:00;145000
;2020-06-26 00:00:00;233050
;2020-01-06 00:00:00;335000
;2020-01-20 00:00:00;359000
;2020-01-16 00:00:00;117500
;2020-01-14 00:00:00;153000
;2020-01-09 00:00:00;474801
;2020-01-14 00:00:00;167500
;2020-01-14 00:00:00;750000
;2020-01-06 00:00:00;81000
;2020-01-07 00:00:00;405000
;2020-01-15 00:00:00;135000
;2020-01-16 00:00:00;294000
;2020-01-07 00:00:00;198000
;2020-01-14 00:00:00;193000
;2020-01-09 00:00:00;174000
;2020-01-21 00:00:00;146000
;2020-01-31 00:00:00;100000
;2020-01-21 00:00:00;327000
;2020-01-07 00:00:00;233000
;2020-01-28 00:00:00;199900
;2020-02-07 00:00:00;106000
;2020-01-17 00:00:00;260000
;2020-01-23 00:00:00;140500
;2020-01-24 00:00:00;382000
;2020-01-24 00:00:00;92500
;2020-02-07 00:00:00;208000
;2020-01-20 00:00:00;128000
;2020-02-13 00:00:00;45000
;2020-02-04 00:00:00;70000
;2020-01-29 00:00:00;304560
;2020-01-17 00:00:00;175000
;2020-02-11 00:00:00;50000
;2020-02-19 00:00:00;314000
;2020-02-13 00:00:00;225000
;2020-02-14 00:00:00;114500
;2020-01-27 00:00:00;157000
;2020-02-18 00:00:00;95000
;2020-01-30 00:00:00;145000
;2020-02-11 00:00:00;2220000
;2020-01-31 00:00:00;1100000
;2020-02-06 00:00:00;169000
;2020-02-05 00:00:00;300000
;2020-02-11 00:00:00;420000
;2020-02-14 00:00:00;104000
;2020-02-13 00:00:00;137000
;2020-02-11 00:00:00;152015
;2020-01-15 00:00:00;117000
;2020-02-25 00:00:00;228710
;2020-02-26 00:00:00;114000
;2020-02-07 00:00:00;273000
;2020-02-28 00:00:00;55000
;2020-02-14 00:00:00;22000
;2020-02-21 00:00:00;258000
;2020-02-14 00:00:00;183000
;2020-02-14 00:00:00;620000
;2020-02-14 00:00:00;325000
;2020-02-24 00:00:00;109000
;2020-03-02 00:00:00;342000
;2020-02-25 00:00:00;50000
;2020-02-17 00:00:00;118000
;2020-02-18 00:00:00;376890
;2020-02-24 00:00:00;325000
;2020-02-17 00:00:00;262400
;2020-03-04 00:00:00;70000
;2020-03-06 00:00:00;131000
;2020-02-28 00:00:00;124910
;2020-03-13 00:00:00;142718
;2020-03-06 00:00:00;332000
;2020-03-02 00:00:00;339500
;2020-03-05 00:00:00;175000
;2020-03-03 00:00:00;104500
;2020-03-11 00:00:00;486000
;2020-03-20 00:00:00;166070
;2020-03-20 00:00:00;159000
;2020-03-05 00:00:00;680000
;2020-03-12 00:00:00;185000
;2020-03-25 00:00:00;139000
;2020-03-25 00:00:00;147360
;2020-03-10 00:00:00;201000
;2020-03-24 00:00:00;80000
;2020-03-13 00:00:00;232000
;2020-03-13 00:00:00;60500
;2020-03-19 00:00:00;480000
;2020-03-16 00:00:00;32000
;2020-03-03 00:00:00;98000
;2020-03-26 00:00:00;101000
;2020-03-26 00:00:00;202000
;2020-03-20 00:00:00;205000
;2020-03-26 00:00:00;240000
;2020-03-12 00:00:00;268000
;2020-03-17 00:00:00;243000
;2020-03-26 00:00:00;74000
;2020-04-01 00:00:00;275000
;2020-04-02 00:00:00;287000
;2020-04-03 00:00:00;217000
;2020-04-14 00:00:00;147000
;2020-04-02 00:00:00;216200
;2020-04-22 00:00:00;387400
;2020-04-23 00:00:00;179000
;2020-04-10 00:00:00;250000
;2020-04-23 00:00:00;410000
;2020-02-28 00:00:00;215000
;2020-04-28 00:00:00;160000
;2020-03-27 00:00:00;364000
;2020-04-30 00:00:00;125000
;2020-04-30 00:00:00;355000
;2020-04-30 00:00:00;310000
;2020-02-21 00:00:00;101800
;2020-03-02 00:00:00;193000
;2020-03-02 00:00:00;140000
;2020-05-15 00:00:00;570000
;2020-05-07 00:00:00;149000
;2020-05-15 00:00:00;65000
;2020-05-05 00:00:00;223000
;2020-04-22 00:00:00;157000
;2020-05-12 00:00:00;221770
;2020-05-05 00:00:00;219000
;2020-05-11 00:00:00;635000
;2020-03-06 00:00:00;120000
;2020-03-09 00:00:00;130000
;2020-05-20 00:00:00;114500
;2020-05-12 00:00:00;93000
;2020-04-16 00:00:00;255000
;2020-03-10 00:00:00;133000
;2020-03-10 00:00:00;50000
;2020-05-25 00:00:00;167000
;2020-05-25 00:00:00;811500
;2020-05-14 00:00:00;102000
;2020-05-12 00:00:00;180000
;2020-03-11 00:00:00;489000
;2020-05-27 00:00:00;136000
;2020-03-17 00:00:00;151000
;2020-05-26 00:00:00;8000
;2020-03-17 00:00:00;263000
;2020-05-18 00:00:00;187000
;2020-05-26 00:00:00;121000
;2020-06-02 00:00:00;335000
;2020-05-19 00:00:00;205000
;2020-05-20 00:00:00;148000
;2020-05-20 00:00:00;250000
;2020-05-26 00:00:00;177000
;2020-05-29 00:00:00;90000
;2020-05-25 00:00:00;135000
;2020-05-29 00:00:00;172000
;2020-04-03 00:00:00;165000
;2020-04-21 00:00:00;103000
;2020-06-08 00:00:00;130000
;2020-04-30 00:00:00;285000
;2020-05-26 00:00:00;198500
;2020-05-29 00:00:00;122500
;2020-06-05 00:00:00;202000
;2020-05-20 00:00:00;500000
;2020-05-20 00:00:00;560000
;2020-04-29 00:00:00;119000
;2020-04-30 00:00:00;128000
;2020-04-29 00:00:00;154000
;2020-05-29 00:00:00;292000
;2020-05-14 00:00:00;110000
;2020-05-14 00:00:00;311436
;2020-06-05 00:00:00;425000
;2020-05-29 00:00:00;165000
;2020-06-03 00:00:00;350000
;2020-06-03 00:00:00;238000
;2020-05-14 00:00:00;92000
;2020-06-16 00:00:00;282000
;2020-06-03 00:00:00;475000
;2020-06-03 00:00:00;84200
;2020-06-15 00:00:00;111000
;2020-06-10 00:00:00;240000
;2020-06-11 00:00:00;112000
;2020-06-08 00:00:00;103000
;2020-06-12 00:00:00;197000
;2020-05-29 00:00:00;150000
;2020-05-18 00:00:00;435000
;2020-06-12 00:00:00;450000
;2020-06-15 00:00:00;210000
;2020-06-19 00:00:00;122000
;2020-06-19 00:00:00;105000
;2020-06-18 00:00:00;117000
;2020-06-19 00:00:00;145000
;2020-05-25 00:00:00;381300
;2020-05-25 00:00:00;79000
;2020-05-26 00:00:00;235000
;2020-06-22 00:00:00;285000
;2020-06-18 00:00:00;242000
;2020-06-17 00:00:00;395000
;2020-06-15 00:00:00;90950
;2020-06-23 00:00:00;60000
;2020-06-10 00:00:00;260000
;2020-06-11 00:00:00;140000
;2020-05-26 00:00:00;125000
;2020-05-26 00:00:00;345000
;2020-06-22 00:00:00;290000
;2020-05-27 00:00:00;170000
;2020-06-02 00:00:00;185750
;2020-06-17 00:00:00;200000
;2020-06-11 00:00:00;113000
;2020-06-15 00:00:00;138000
;2020-01-03 00:00:00;420000
;2020-01-16 00:00:00;161100
;2020-01-08 00:00:00;195000
;2020-01-13 00:00:00;64700
;2020-01-14 00:00:00;245000
;2020-01-07 00:00:00;73500
;2020-01-15 00:00:00;143000
;2020-01-10 00:00:00;185000
;2020-01-10 00:00:00;780000
;2020-01-06 00:00:00;170000
;2020-01-22 00:00:00;78000
;2020-01-25 00:00:00;39000
;2020-01-14 00:00:00;82000
;2020-01-27 00:00:00;170000
;2020-02-03 00:00:00;107000
;2020-01-21 00:00:00;129900
;2020-02-05 00:00:00;190000
;2020-01-10 00:00:00;175500
;2020-01-30 00:00:00;296000
;2020-01-27 00:00:00;160000
;2020-01-15 00:00:00;185000
;2020-02-03 00:00:00;95000
;2020-02-03 00:00:00;244285
;2020-01-24 00:00:00;230000
;2020-02-03 00:00:00;500000
;2020-01-22 00:00:00;81500
;2020-02-07 00:00:00;135000
;2020-01-27 00:00:00;90000
;2020-01-27 00:00:00;227500
;2020-01-17 00:00:00;347100
;2020-01-31 00:00:00;140000
;2020-01-28 00:00:00;540000
;2020-01-14 00:00:00;73000
;2020-01-21 00:00:00;129907
;2020-02-07 00:00:00;45000
;2020-02-07 00:00:00;80000
;2020-01-22 00:00:00;375000
;2020-01-30 00:00:00;20000
;2020-01-31 00:00:00;88405
;2020-02-06 00:00:00;116000
;2020-01-20 00:00:00;130000
;2020-01-23 00:00:00;980000
;2020-02-05 00:00:00;330900
;2020-02-18 00:00:00;240000
;2020-02-13 00:00:00;217000
;2020-02-19 00:00:00;575000
;2020-02-05 00:00:00;95850
;2020-02-19 00:00:00;86000
;2020-01-24 00:00:00;71500
;2020-01-21 00:00:00;80000
;2020-01-30 00:00:00;87000
;2020-02-05 00:00:00;157000
;2020-02-19 00:00:00;1996150
;2020-02-14 00:00:00;42500
;2020-02-07 00:00:00;504000
;2020-02-12 00:00:00;60550
;2020-02-21 00:00:00;108000
;2020-01-31 00:00:00;1380000
;2020-02-13 00:00:00;77000
;2020-02-06 00:00:00;162000
;2020-02-10 00:00:00;130700
;2020-02-27 00:00:00;114000
;2020-02-14 00:00:00;500000
;2020-02-26 00:00:00;137000
;2020-02-07 00:00:00;277000
;2020-02-12 00:00:00;285000
;2020-02-28 00:00:00;430000
;2020-02-05 00:00:00;64500
;2020-02-11 00:00:00;156000
;2020-02-13 00:00:00;835000
;2020-03-05 00:00:00;190700
;2020-02-05 00:00:00;250000
;2020-03-06 00:00:00;305000
;2020-02-24 00:00:00;273000
;2020-03-07 00:00:00;45000
;2020-02-24 00:00:00;315000
;2020-03-09 00:00:00;75000
;2020-02-20 00:00:00;485000
;2020-03-12 00:00:00;65000
;2020-03-16 00:00:00;150000
;2020-02-14 00:00:00;95000
;2020-03-10 00:00:00;470000
;2020-03-19 00:00:00;310000
;2020-03-03 00:00:00;85250
;2020-03-05 00:00:00;365000
;2020-03-13 00:00:00;90000
;2020-03-11 00:00:00;200000
;2020-02-28 00:00:00;64000
;2020-03-16 00:00:00;52470
;2020-03-10 00:00:00;295000
;2020-02-25 00:00:00;267500
;2020-03-20 00:00:00;262500
;2020-03-17 00:00:00;116000
;2020-03-09 00:00:00;107000
;2020-04-03 00:00:00;270000
;2020-03-25 00:00:00;112880
;2020-03-09 00:00:00;320000
;2020-03-20 00:00:00;77000
;2020-03-12 00:00:00;459000
;2020-04-08 00:00:00;150000
;2020-03-31 00:00:00;345000
;2020-03-27 00:00:00;212500
;2020-04-10 00:00:00;80400
;2020-03-31 00:00:00;76000
;2020-03-27 00:00:00;69000
;2020-03-16 00:00:00;1250000
;2020-04-15 00:00:00;345000
;2020-04-16 00:00:00;60000
;2020-04-02 00:00:00;335000
;2020-04-27 00:00:00;185500
;2020-04-20 00:00:00;39000
;2020-04-09 00:00:00;225000
;2020-04-09 00:00:00;83450
;2020-04-24 00:00:00;395000
;2020-04-27 00:00:00;108500
;2020-04-22 00:00:00;184000
;2020-05-07 00:00:00;47000
;2020-04-27 00:00:00;205000
;2020-05-06 00:00:00;115000
;2020-05-15 00:00:00;12000
;2020-04-28 00:00:00;270000
;2020-05-14 00:00:00;170000
;2020-05-13 00:00:00;58000
;2020-05-18 00:00:00;162300
;2020-05-25 00:00:00;108500
;2020-05-28 00:00:00;210000
;2020-05-27 00:00:00;540400
;2020-05-07 00:00:00;502000
;2020-05-29 00:00:00;387000
;2020-05-28 00:00:00;128000
;2020-04-30 00:00:00;645000
;2020-05-20 00:00:00;300000
;2020-06-04 00:00:00;41000
;2020-05-20 00:00:00;180000
;2020-05-29 00:00:00;67000
;2020-05-20 00:00:00;120000
;2020-05-15 00:00:00;144000
;2020-05-26 00:00:00;139050
;2020-06-02 00:00:00;450000
;2020-05-20 00:00:00;225187
;2020-05-29 00:00:00;52000
;2020-05-25 00:00:00;100000
;2020-06-02 00:00:00;72500
;2020-06-04 00:00:00;105000
;2020-06-02 00:00:00;49700
;2020-05-28 00:00:00;60000
;2020-05-18 00:00:00;36500
;2020-05-29 00:00:00;140000
;2020-04-28 00:00:00;567000
;2020-05-27 00:00:00;87000
;2020-05-29 00:00:00;100000
;2020-06-04 00:00:00;300000
;2020-05-26 00:00:00;68000
;2020-06-02 00:00:00;225000
;2020-06-15 00:00:00;22000
;2020-05-27 00:00:00;60000
;2020-06-11 00:00:00;147700
;2020-06-05 00:00:00;1050000
;2020-06-19 00:00:00;900000
;2020-06-09 00:00:00;130000
;2020-06-09 00:00:00;30000
;2020-06-03 00:00:00;63300
;2020-06-19 00:00:00;225000
;2020-06-19 00:00:00;59000
;2020-06-25 00:00:00;275000
;2020-06-19 00:00:00;180000
;2020-06-29 00:00:00;90000
;2020-06-17 00:00:00;145000
;2020-06-22 00:00:00;175000
;2020-06-02 00:00:00;190000
;2020-06-29 00:00:00;665000
;2020-06-12 00:00:00;106764
;2020-06-26 00:00:00;480000
;2020-06-22 00:00:00;67000
;2020-06-30 00:00:00;750000
;2020-06-16 00:00:00;330000
;2020-06-16 00:00:00;330000
;2020-06-30 00:00:00;54000
;2020-05-27 00:00:00;155000
;2020-06-19 00:00:00;176000
;2020-06-18 00:00:00;135000
;2020-06-20 00:00:00;385000
;2020-01-08 00:00:00;97500
;2020-01-10 00:00:00;537700
;2020-01-10 00:00:00;117000
;2020-01-07 00:00:00;133950
;2020-01-03 00:00:00;181875
;2020-01-02 00:00:00;355680
;2020-01-09 00:00:00;200750
;2020-01-10 00:00:00;257161
;2020-01-22 00:00:00;92000
;2020-01-09 00:00:00;309000
;2020-01-15 00:00:00;250700
;2020-01-15 00:00:00;291000
;2020-01-10 00:00:00;97000
;2020-01-10 00:00:00;169600
;2020-01-08 00:00:00;146880
;2020-01-09 00:00:00;97800
;2020-01-20 00:00:00;401000
;2020-01-17 00:00:00;593800
;2020-01-20 00:00:00;573000
;2020-01-14 00:00:00;242000
;2020-01-17 00:00:00;198000
;2020-01-08 00:00:00;309000
;2020-01-15 00:00:00;209000
;2020-01-15 00:00:00;535000
;2020-01-24 00:00:00;377000
;2020-01-20 00:00:00;210000
;2020-01-15 00:00:00;67200
;2020-01-21 00:00:00;550000
;2020-01-22 00:00:00;96000
;2020-01-27 00:00:00;415000
;2020-01-16 00:00:00;175000
;2020-01-16 00:00:00;312000
;2020-01-29 00:00:00;229000
;2020-01-15 00:00:00;1350000
;2020-01-27 00:00:00;315000
;2020-01-20 00:00:00;196100
;2020-01-29 00:00:00;96000
;2020-01-20 00:00:00;169000
;2020-01-31 00:00:00;325000
;2020-01-29 00:00:00;87000
;2020-01-21 00:00:00;137000
;2020-01-31 00:00:00;118000
;2020-01-29 00:00:00;243522
;2020-01-24 00:00:00;315300
;2020-01-29 00:00:00;140075
;2020-01-23 00:00:00;312200
;2020-01-15 00:00:00;195000
;2020-01-24 00:00:00;192000
;2020-02-06 00:00:00;207580
;2020-01-14 00:00:00;515000
;2020-02-06 00:00:00;181420
;2020-02-07 00:00:00;210200
;2020-01-27 00:00:00;112000
;2020-01-29 00:00:00;499760
;2020-01-29 00:00:00;274800
;2020-01-20 00:00:00;84000
;2020-01-30 00:00:00;100000
;2020-01-31 00:00:00;211687
;2020-01-31 00:00:00;182000
;2020-02-12 00:00:00;150310
;2020-01-28 00:00:00;380000
;2020-02-06 00:00:00;240624
;2020-01-30 00:00:00;347000
;2020-02-03 00:00:00;259000
;2020-02-06 00:00:00;76500
;2020-02-03 00:00:00;291880
;2020-01-31 00:00:00;142200
;2020-02-13 00:00:00;61000
;2020-02-17 00:00:00;146000
;2020-01-22 00:00:00;251160
;2020-01-31 00:00:00;75200
;2020-02-07 00:00:00;415000
;2020-02-07 00:00:00;296500
;2020-02-10 00:00:00;425000
;2020-01-27 00:00:00;31800
;2020-02-14 00:00:00;138000
;2020-02-07 00:00:00;92000
;2020-02-05 00:00:00;107100
;2020-02-06 00:00:00;361500
;2020-02-14 00:00:00;221500
;2020-02-14 00:00:00;650000
;2020-01-27 00:00:00;168700
;2020-02-12 00:00:00;169000
;2020-02-12 00:00:00;189150
;2020-02-19 00:00:00;273600
;2020-02-07 00:00:00;104370
;2020-02-07 00:00:00;315250
;2020-02-14 00:00:00;470315
;2020-02-21 00:00:00;292500
;2020-02-06 00:00:00;194500
;2020-01-28 00:00:00;288000
;2020-01-28 00:00:00;203000
;2020-02-05 00:00:00;83000
;2020-02-11 00:00:00;323000
;2020-02-18 00:00:00;111000
;2020-02-20 00:00:00;391000
;2020-02-03 00:00:00;123000
;2020-02-17 00:00:00;343000
;2020-02-07 00:00:00;127000
;2020-02-13 00:00:00;75000
;2020-02-19 00:00:00;44000
;2020-02-28 00:00:00;212000
;2020-02-28 00:00:00;175800
;2020-02-27 00:00:00;188000
;2020-02-17 00:00:00;340400
;2020-03-03 00:00:00;194000
;2020-02-19 00:00:00;637000
;2020-02-20 00:00:00;617785
;2020-02-20 00:00:00;203000
;2020-02-25 00:00:00;212253
;2020-02-27 00:00:00;134000
;2020-02-27 00:00:00;154380
;2020-02-13 00:00:00;130000
;2020-02-28 00:00:00;370000
;2020-02-21 00:00:00;45000
;2020-03-09 00:00:00;93090
;2020-02-21 00:00:00;550000
;2020-03-02 00:00:00;192650
;2020-02-14 00:00:00;305000
;2020-02-21 00:00:00;283000
;2020-02-28 00:00:00;67000
;2020-02-27 00:00:00;195000
;2020-03-04 00:00:00;160000
;2020-03-04 00:00:00;484900
;2020-02-28 00:00:00;245000
;2020-02-27 00:00:00;890000
;2020-02-19 00:00:00;135000
;2020-03-06 00:00:00;262000
;2020-02-26 00:00:00;350000
;2020-02-19 00:00:00;228000
;2020-02-24 00:00:00;258300
;2020-03-13 00:00:00;155000
;2020-02-20 00:00:00;294844,72
;2020-03-06 00:00:00;75000
;2020-03-06 00:00:00;311930
;2020-03-09 00:00:00;253000
;2020-03-10 00:00:00;479000
;2020-03-04 00:00:00;413000
;2020-02-11 00:00:00;302500
;2020-03-03 00:00:00;216910
;2020-03-16 00:00:00;225000
;2020-03-16 00:00:00;185000
;2020-02-18 00:00:00;103500
;2020-03-12 00:00:00;157000
;2020-03-05 00:00:00;192000
;2020-03-16 00:00:00;114000
;2020-03-12 00:00:00;162500
;2020-03-06 00:00:00;75500
;2020-03-10 00:00:00;65500
;2020-03-10 00:00:00;65000
;2020-02-28 00:00:00;461000
;2020-03-02 00:00:00;218000
;2020-03-02 00:00:00;386000
;2020-03-18 00:00:00;103000
;2020-02-28 00:00:00;236030
;2020-02-26 00:00:00;159000
;2020-03-16 00:00:00;287000
;2020-03-24 00:00:00;399400
;2020-03-16 00:00:00;153000
;2020-03-27 00:00:00;145000
;2020-03-05 00:00:00;168000
;2020-03-16 00:00:00;102500
;2020-03-09 00:00:00;430000
;2020-03-24 00:00:00;131800
;2020-04-02 00:00:00;52000
;2020-04-06 00:00:00;62000
;2020-04-02 00:00:00;315000
;2020-03-03 00:00:00;133250
;2020-03-19 00:00:00;330000
;2020-03-17 00:00:00;332000
;2020-04-07 00:00:00;126000
;2020-03-16 00:00:00;88000
;2020-02-14 00:00:00;187140
;2020-03-16 00:00:00;269000
;2020-04-09 00:00:00;335000
;2020-04-10 00:00:00;195000
;2020-04-09 00:00:00;177000
;2020-03-27 00:00:00;60000
;2020-04-15 00:00:00;213000
;2020-03-12 00:00:00;273000
;2020-04-16 00:00:00;181700
;2020-02-26 00:00:00;245000
;2020-03-06 00:00:00;400000
;2020-04-07 00:00:00;350000
;2020-04-07 00:00:00;89000
;2020-03-31 00:00:00;96700
;2020-04-10 00:00:00;108000
;2020-03-30 00:00:00;750000
;2020-04-24 00:00:00;218000
;2020-04-06 00:00:00;78000
;2020-03-31 00:00:00;494000
;2020-04-23 00:00:00;510000
;2020-04-23 00:00:00;237000
;2020-03-16 00:00:00;164000
;2020-04-23 00:00:00;229000
;2020-04-14 00:00:00;92500
;2020-04-09 00:00:00;205000
;2020-04-10 00:00:00;177600
;2020-04-15 00:00:00;300000
;2020-03-05 00:00:00;90000
;2020-03-19 00:00:00;358000
;2020-04-28 00:00:00;117475
;2020-04-30 00:00:00;145000
;2020-04-24 00:00:00;129700
;2020-04-24 00:00:00;85000
;2020-03-23 00:00:00;239000
;2020-04-24 00:00:00;94000
;2020-05-06 00:00:00;154000
;2020-04-20 00:00:00;313520
;2020-03-27 00:00:00;80000
;2020-04-17 00:00:00;94340
;2020-04-17 00:00:00;140000
;2020-03-17 00:00:00;117000
;2020-04-03 00:00:00;158000
;2020-05-12 00:00:00;145500
;2020-05-05 00:00:00;100000
;2020-05-12 00:00:00;163000
;2020-03-03 00:00:00;160000
;2020-04-16 00:00:00;208000
;2020-04-21 00:00:00;267000
;2020-05-14 00:00:00;333200
;2020-05-14 00:00:00;375000
;2020-05-14 00:00:00;136350
;2020-05-06 00:00:00;440000
;2020-03-24 00:00:00;102000
;2020-05-11 00:00:00;149500
;2020-04-22 00:00:00;255000
;2020-03-10 00:00:00;142000
;2020-05-11 00:00:00;132500
;2020-02-20 00:00:00;105000
;2020-05-07 00:00:00;138000
;2020-05-14 00:00:00;252000
;2020-05-18 00:00:00;151900
;2020-05-05 00:00:00;182000
;2020-05-04 00:00:00;
;2020-04-30 00:00:00;185000
;2020-05-18 00:00:00;274000
;2020-05-18 00:00:00;237000
;2020-05-15 00:00:00;240000
;2020-05-19 00:00:00;91500
;2020-05-06 00:00:00;214000
;2020-04-27 00:00:00;138500
;2020-05-07 00:00:00;97500
;2020-05-14 00:00:00;96500
;2020-05-19 00:00:00;142500
;2020-04-03 00:00:00;109900
;2020-05-15 00:00:00;574200
;2020-05-15 00:00:00;80000
;2020-05-15 00:00:00;95000
;2020-05-07 00:00:00;90000
;2020-05-15 00:00:00;95000
;2020-05-25 00:00:00;129000
;2020-05-20 00:00:00;130000
;2020-05-11 00:00:00;185150
;2020-05-29 00:00:00;3000
;2020-05-27 00:00:00;452000
;2020-05-19 00:00:00;165000
;2020-05-27 00:00:00;170250
;2020-05-26 00:00:00;334000
;2020-05-18 00:00:00;375550
;2020-05-29 00:00:00;173000
;2020-05-14 00:00:00;52000
;2020-05-20 00:00:00;297000
;2020-05-29 00:00:00;120000
;2020-05-14 00:00:00;150000
;2020-05-11 00:00:00;152000
;2020-05-18 00:00:00;454100
;2020-05-19 00:00:00;199000
;2020-05-14 00:00:00;158000
;2020-05-20 00:00:00;142000
;2020-04-29 00:00:00;232000
;2020-05-20 00:00:00;148000
;2020-05-25 00:00:00;79000
;2020-05-12 00:00:00;555000
;2020-05-25 00:00:00;360000
;2020-05-15 00:00:00;302000
;2020-05-29 00:00:00;96000
;2020-05-28 00:00:00;175000
;2020-05-11 00:00:00;340000
;2020-05-29 00:00:00;527000
;2020-05-29 00:00:00;383800
;2020-05-27 00:00:00;235600
;2020-05-13 00:00:00;189000
;2020-05-12 00:00:00;135000
;2020-05-26 00:00:00;150000
;2020-05-27 00:00:00;330000
;2020-05-28 00:00:00;152000
